20:11:22.174 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
20:11:22.732 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 69f48fe2-523d-4e56-a55b-37a90931d0cd_config-0
20:11:22.767 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 22 ms to scan 1 urls, producing 3 keys and 6 values 
20:11:22.792 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 14 ms to scan 1 urls, producing 4 keys and 9 values 
20:11:22.805 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 12 ms to scan 1 urls, producing 3 keys and 10 values 
20:11:22.935 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 127 ms to scan 195 urls, producing 0 keys and 0 values 
20:11:22.943 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 6 ms to scan 1 urls, producing 1 keys and 5 values 
20:11:22.954 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 1 keys and 7 values 
20:11:22.962 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 7 ms to scan 1 urls, producing 2 keys and 8 values 
20:11:23.056 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 93 ms to scan 195 urls, producing 0 keys and 0 values 
20:11:23.057 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [69f48fe2-523d-4e56-a55b-37a90931d0cd_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
20:11:23.057 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [69f48fe2-523d-4e56-a55b-37a90931d0cd_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$336/2083854344
20:11:23.058 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [69f48fe2-523d-4e56-a55b-37a90931d0cd_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/403598020
20:11:23.058 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [69f48fe2-523d-4e56-a55b-37a90931d0cd_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
20:11:23.058 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [69f48fe2-523d-4e56-a55b-37a90931d0cd_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
