18:45:04.668 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 6.2.5.Final
18:45:05.253 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 2eaa255d-954e-469a-ae7d-1efedc65c117_config-0
18:45:05.287 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 23 ms to scan 1 urls, producing 3 keys and 6 values 
18:45:05.307 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 4 keys and 9 values 
18:45:05.317 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 3 keys and 10 values 
18:45:05.467 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 147 ms to scan 175 urls, producing 0 keys and 0 values 
18:45:05.477 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 9 ms to scan 1 urls, producing 1 keys and 5 values 
18:45:05.488 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 10 ms to scan 1 urls, producing 1 keys and 7 values 
18:45:05.499 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 8 ms to scan 1 urls, producing 2 keys and 8 values 
18:45:05.605 [main] INFO  o.r.Reflections - [scan,232] - Reflections took 104 ms to scan 175 urls, producing 0 keys and 0 values 
18:45:05.606 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] RpcClient init label, labels = {module=config, Vipserver-Tag=null, source=sdk, Amory-Tag=null, Location-Tag=null, taskId=0, AppName=unknown}
18:45:05.606 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$336/1659309731
18:45:05.606 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$337/1056862342
18:45:05.606 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
18:45:05.608 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
18:45:05.612 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
18:45:06.909 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1690454706664_127.0.0.1_6946
18:45:06.909 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Notify connected event to listeners.
18:45:06.909 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
18:45:06.910 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [2eaa255d-954e-469a-ae7d-1efedc65c117_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/1774589469
18:45:06.989 [main] INFO  c.r.a.RuoYiAuthApplication - [logStartupProfileInfo,637] - The following 1 profile is active: "dev"
18:45:08.309 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9200"]
18:45:08.310 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
18:45:08.310 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/9.0.70]
18:45:08.432 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
18:45:09.243 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
18:45:10.702 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,80] - [RpcClientFactory] create a new rpc client of 7cc204dd-0a0b-4d12-962f-8a846dc71bf7
18:45:10.702 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] RpcClient init label, labels = {module=naming, source=sdk}
18:45:10.703 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
18:45:10.704 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
18:45:10.704 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
18:45:10.704 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Try to connect to server on start up, server: {serverIp = '127.0.0.1', server main port = 8848}
18:45:10.817 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Success to connect to server [127.0.0.1:8848] on start up, connectionId = 1690454710710_127.0.0.1_7089
18:45:10.817 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
18:45:10.817 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$345/1774589469
18:45:10.817 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Notify connected event to listeners.
18:45:10.845 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9200"]
18:45:10.863 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,75] - nacos registry, DEFAULT_GROUP ruoyi-auth 10.37.49.80:9200 register finished
18:45:11.274 [main] INFO  c.r.a.RuoYiAuthApplication - [logStarted,61] - Started RuoYiAuthApplication in 7.256 seconds (JVM running for 7.967)
18:45:11.282 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=ruoyi-auth.yml, group=DEFAULT_GROUP
18:45:11.283 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=ruoyi-auth-dev.yml, group=DEFAULT_GROUP
18:45:11.283 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=ruoyi-auth, group=DEFAULT_GROUP
18:45:11.830 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Receive server push request, request = NotifySubscriberRequest, requestId = 1
18:45:11.834 [nacos-grpc-client-executor-7] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Ack server push request, request = NotifySubscriberRequest, requestId = 1
18:45:12.059 [RMI TCP Connection(3)-192.168.211.1] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
18:45:43.319 [nacos-grpc-client-executor-21] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Receive server push request, request = NotifySubscriberRequest, requestId = 9
18:45:43.319 [nacos-grpc-client-executor-21] INFO  c.a.n.c.r.client - [printIfInfoEnabled,60] - [7cc204dd-0a0b-4d12-962f-8a846dc71bf7] Ack server push request, request = NotifySubscriberRequest, requestId = 9
21:20:24.377 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,94] - De-registering from Nacos Server now...
21:20:24.380 [SpringApplicationShutdownHook] INFO  c.a.c.n.r.NacosServiceRegistry - [deregister,114] - De-registration finished.
21:20:24.709 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,454] - Shutdown rpc client, set status to shutdown
21:20:24.709 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [shutdown,456] - Shutdown client event executor java.util.concurrent.ScheduledThreadPoolExecutor@59c7664e[Running, pool size = 2, active threads = 2, queued tasks = 0, completed tasks = 0]
21:20:24.709 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.client - [closeConnection,591] - Close current connection 1690454710710_127.0.0.1_7089
21:20:24.711 [nacos-grpc-client-executor-1880] INFO  c.a.n.c.r.c.g.GrpcClient - [printIfInfoEnabled,60] - [1690454710710_127.0.0.1_7089]Ignore complete event,isRunning:false,isAbandon=false
21:20:24.714 [SpringApplicationShutdownHook] INFO  c.a.n.c.r.c.g.GrpcClient - [shutdown,85] - Shutdown grpc executor java.util.concurrent.ThreadPoolExecutor@23963e6a[Running, pool size = 4, active threads = 0, queued tasks = 0, completed tasks = 1881]
